id,Comment,Sentiment
15432,"I love this dress! the colors work well with my olive skin color, it has pockets and it has a hi-lo front/back.Ã¢Â Ã¢Â i have slim hips so the tie waist is very flattering which gives an hourglass figure.Ã¢Â Ã¢Â i am 5?2?, 116 lbs and a 32d.Ã¢Â Ã¢Â i usually need a petite size because retailer dresses run a little long on me. but i was able to get away with getting an xs regular because of the hi-lo length. it fell perfectly above my knee.",Positive
15435,"This was a lovely skirt. the colors are beautiful, and the style is not too poofy like other ball skirts.
it is very high waisted, and at 58 the length was similar to the model.",Positive
15439,"The color says red but its more like a rust. im 53 so it was long and would need to be tailored and the fabric is so thin i was afraid it would rip if it got caught on anything.

finally returned it without it making it out the door :(",Negative
15448,"I have blazers in size 8 from this designer and they fit with room to spare. i understand this is a more fitted style, but it is still way too small. size 10 and size 12 were not much bigger. great colors and cute design, but just too small even if you do not plan on buttoning it. i hope they bring back this jacket but make it true to size.",Negative
15449,I was so afraid to get a too-small blazer (based on other reviews) that i ordered this two sizes up. i am usually a 0 or 2 in a blazer and ordered a 4. it was huge. i then ordered a 2 and it is just right. its comfortable and chic and i love the blue and black combination.,Positive
15455,"This design looks really sharp on the image, but in reality this jacket felt more like a jacket you would get at forever xxi.  the fabric had that polyester/shiny quality to it that made it look cheap.  since the fabric was pretty soft, with a gray jersey lining, it felt more like a padded jacket than a constructed blazer.  

i also thought the cut was small if you have a bust larger than a b, i felt like i was busting out of a size 8, and i am a 34d.",Negative
15458,"I was not in the market for a black blazer but saw this in store and had to try it on. the quality of the fabric and overall aesthetic is fantastic! love love love the gold buttons. this will look great for work, with jeans, or even as a cover up over a cute dress. i am a generally a size medium (sometimes small) and tend to fall between a 6 and 8, i went with the 8 in this jacket!",Positive
15461,"The reviews are right about these fitting perfectly in the fitting room, i knew right off i had to get them. i have a flat rear end and these make my rear look great! im 55 about 130 lbs. and i chose the 29. i initially bought both the 28 and 29 to make sure they would not stretch out and the didnt. i didnt want to be squeezed in with the 28. i think they are very well made and ill love wearing them for a long time.",Positive
15462,"Ok. stop everything, take out your credit card & order this blazer immediately! im obsessed with blazers, but was on the fence about ordering this one (i mean, how many black blazers can one girl own?!), but after reading the outstanding reviews, i decided to go for it & im so glad i did! the online pictures do it no justice whatsoever, & i was afraid the polyester blend & gold buttons would look cheap, but, boy, was i in for a surprise when i opened my package! the black fabric looks high-end",Positive
15467,I purchased this jacket in my local store. size 10 and runs really small . i love the color combination and design but the fabric in my opinion is poor quality. i have seen a lot of retailer use this poly spun knit in so much of their items and the jacket after bringing it home and looking in the light was already showing pilling. looks like it is worn in an bad way. returned the next day. this was a big disappointment and every time i see this fabric being used in retailer clothes it makes me mad.,Negative
